target,RA_ICRS,e_RA,DE_ICRS,e_DE,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,RV,e_RV,std_delta_ra,std_delta_de,std_delta_pmra,std_delta_pmde,cov_delta_ra_de,cov_delta_ra_pmra,cov_delta_ra_pmde,cov_delta_de_pmra,cov_delta_de_pmde,cov_delta_pmra_pmde,problem
GJ9079,35.35274846511388,0.0278287436134999,-30.933164931445276,0.0315089486837979,31.91988858627704,0.0383091032702445,551.5806419539579,0.0772778588037778,110.20743813790362,0.0788468522090889,51.88595520177218,0.2883032156128654,7.730206545477385e-08,8.752485642348204e-08,0.7723009644691908,0.7884179685652482,-2.7106957064417693e-24,-4.252754114124797e-14,-1.0123589180141521e-14,3.0972568478550824e-13,1.1049381808155489e-13,-0.0002395186575535,1
GJ908,357.3064658099433,0.0534712759440738,2.3970525061370505,0.0254483084263599,169.35848506783154,0.0594862442181013,992.519826586736,0.1091848766069261,-968.5984920267896,0.0539728728729589,-71.78523564908849,0.1682057265051731,1.4853125762549452e-07,7.06897443943487e-08,1.0912220942789332,0.5396020826739927,-1.798267714561284e-21,-2.4689269357217038e-12,1.1858791872879816e-12,-2.1519224066286459e-13,1.0720708918945155e-13,0.0004059079525532,16
GJ9103A,42.539739430147264,0.020421509299907,-53.13680312233117,0.0225208381409189,75.7188083783818,0.02399127008229,-114.59965368454746,0.0402143637057762,503.11273270065504,0.0434367476496643,-4.547682839035037,0.2301825811030028,5.672641436647568e-08,6.255788335918384e-08,0.4021393431694239,0.4343496612473337,1.8092597190681254e-23,1.17853002356001e-14,-2.3902774984631456e-14,-5.754099404400896e-15,1.7599499661345327e-14,7.0808994764045536e-06,52
GJ9107,45.40811994708912,0.0516816195713952,-28.09340048720581,0.0628535134350136,31.246109032870795,0.0918801826032111,269.5786447988208,0.111235571826663,-433.6168847913171,0.1205747025157339,38.39208983664848,0.2488063654369891,1.435600517512969e-07,1.7459308571604668e-07,1.1122373423470413,1.2051575123387523,-1.2954767796975697e-22,-2.578136400909008e-13,7.061331016362592e-13,-2.3704405680620605e-13,7.310782813481674e-13,0.0006012506871318,37
GJ9109,45.91377124179287,0.0472141399200345,-5.6674328793233855,0.0586566842717797,26.57447370818874,0.0731014508896439,333.5155770621981,0.103966965648628,-263.75002358797144,0.1232622292329722,-20.547433856733377,0.1970500056199272,1.3115037596325896e-07,1.629352298111969e-07,1.03927708488231,1.2319237396135012,-1.3788461042714452e-21,-1.320067039810786e-12,1.99262152259846e-12,-7.308318020403527e-13,1.1048920387460914e-12,0.0011787827585879,0
GJ9116,51.54741546444938,0.0207695374461242,-30.616840313621303,0.0325530279346557,34.296651356724354,0.0364802699216971,218.0763214455629,0.0478378882919387,226.1100201075025,0.0694641352603316,17.815177991367147,0.1463441176844903,5.769315939111457e-08,9.042507720580589e-08,0.4783739009458951,0.6946010424047319,-9.506068081552189e-24,-7.184079867557832e-15,-2.635114597078664e-14,7.348780369967834e-15,2.4469508180684342e-14,-1.6175626710265196e-05,1
GJ9121,55.09491763778149,0.0635942840242033,-3.217897952099263,0.0403701664747957,38.19846488366821,0.0659693956128778,679.8272247862641,0.190726714319244,-211.49393184317,0.1301244705626822,120.53649640777094,0.2059765728640548,1.7665046177399858e-07,1.1213934264593842e-07,1.884410617473688,1.3001729167965563,-7.389089415691117e-21,-4.005132274350537e-11,7.967504657035354e-12,-2.928581833317045e-12,7.183972899392915e-13,0.0152733846567349,0
GJ912,358.9136837473564,0.0757680278320261,-6.144230420421364,0.0394815375863521,56.14379957679612,0.096431196614218,-482.3172909448489,0.1582112457978417,-379.8315059988542,0.0914101272683567,17.067161772974956,0.5824803693287238,2.1046673989456418e-07,1.0967093763269293e-07,1.5820270895689816,0.9140928529875562,-1.9936667993723825e-22,6.628607271238602e-13,1.5782400025193886e-13,7.793196003107341e-14,1.8597887049004272e-14,-6.446456612265311e-05,37
GJ9133,56.99037473624643,0.0378767133714303,2.7859894884228686,0.021960612861765,56.95764214712134,0.0453124685559864,-394.6761716172525,0.0760334419520931,-425.02584305246535,0.0566169470236784,8.299174273041181,0.6343029902020112,1.0521309191758849e-07,6.100170236857451e-08,0.7603165376469426,0.5661638249596431,-1.7560749384452045e-23,6.676571424992698e-14,3.232329472537088e-14,7.232052439320457e-15,3.613394212103184e-15,-1.3161453467897968e-05,1
GJ9144,61.64541729350198,0.1281928293445415,-20.856472404098493,0.0879223813586251,38.64733870057426,0.05818558215581,53.070166378802206,0.2450379641454381,-779.3390322247516,0.2139922820379899,24.87318453802617,0.2145394325559416,3.560910713508552e-07,2.442288291072974e-07,2.450361940766686,2.1372564983464075,1.4894117053387022e-20,1.602147887598152e-12,2.176066458515788e-11,-1.2578216680733966e-13,-3.820461065471446e-12,-0.0007110575345217,16
GJ9156,66.28751660145532,0.0375719138404144,-64.07868607961585,0.0323880917561509,22.88294732887609,0.0323324239689659,-61.67271829138635,0.0767851995458732,320.23365433468217,0.0672993243738243,54.66544086304134,0.1455820103551795,1.0436641673417664e-07,8.996690878364604e-08,0.7677823812094394,0.6726490966174871,1.2828539171567257e-21,4.8761580937786805e-14,-9.613579903172103e-14,1.7144184532090073e-13,-3.035144527900579e-13,0.000215573224549,0
GJ9165,70.51473949394173,0.0753405882307625,-37.14341437236551,0.0842961168031787,34.748705161516725,0.093030369858077,42.90075263824905,0.1636021303249126,214.0270573395339,0.2069517212815615,29.47807826406371,0.6571354890864083,2.0927941129840403e-07,2.3415587918260093e-07,1.636020438774383,2.069488142370225,-7.59327656348443e-23,1.7347478530197254e-14,-6.508209735274985e-14,1.7318111713760727e-14,8.760691603313062e-14,-4.552865443475611e-06,36
GJ9177,77.68017774834688,0.020813928327511,-44.57099736343746,0.0248499420994273,17.37551289189252,0.0252835048935672,97.49670870278946,0.0438302499286152,182.36248857565408,0.0498829924850907,57.41586149855277,0.1373163206308187,5.7816467483631725e-08,6.902761676949208e-08,0.4383018811926262,0.4988207744677784,-3.3161134802156646e-24,-1.660180884188579e-15,-7.439778032128301e-15,9.094122304318514e-16,3.879401946703311e-15,-2.189404624513977e-06,1
GJ9178,77.97572776889388,0.0281975306911367,-9.115561602787706,0.0288760077550285,34.88147977087628,0.0385628962386045,-70.86072572398027,0.0594394689519105,-558.6398042130222,0.0579183831039933,4.722238742883931,0.1595169699236008,7.832646948974548e-08,8.021113138371986e-08,0.5943736035638584,0.5789324937524217,-8.874352853145197e-23,1.1229464792925761e-13,3.433510925974722e-13,5.402224143725781e-15,-2.6223293544116782e-14,-8.269368446298812e-05,0
GJ9191,86.129071018767,0.0337324417835067,-70.1382377142947,0.0385812900375345,37.83112049298581,0.0377407991493321,-309.28963694013186,0.0627357493481992,1238.0806837288412,0.0786454156503093,14.08801542291811,0.1984212522530846,9.370122267126597e-08,1.0717014745538061e-07,0.6266884852365155,0.7700732147654056,-7.694748123496283e-22,5.179401962523862e-13,-2.3012619094802872e-12,8.180834968773162e-14,2.291081866279796e-12,0.0045330539612307,24
GJ9201,91.0899861036264,0.0241397284184749,-55.31153759387366,0.0275169586672925,33.48045466566972,0.0266651511868042,681.7289203499596,0.0500497203833062,342.13551477264474,0.0586109562148706,42.22049870423762,0.2490896456027409,6.705480104595398e-08,7.643599618177096e-08,0.5004637804571809,0.5860905827575873,-2.04063818360263e-24,-1.8706144666374075e-14,-1.5269877570800463e-14,4.0760408984397764e-15,5.148984613940509e-15,-2.707670785431492e-05,0
GJ9210,94.59246090145967,0.0183340400452968,-13.867362262419162,0.0243746239059118,34.73339422904104,0.0356611969259308,64.3351724668364,0.0607537235862594,340.5250061390043,0.066509900005399,101.219447058734,0.3798475458038398,5.092788885260516e-08,6.770728857172826e-08,0.6075369248207328,0.665070805791979,3.9983285610522386e-24,2.098269733378505e-15,-2.2601218796273122e-14,1.5621618741553035e-16,1.0090707996007064e-14,2.3792105871577243e-06,1
GJ9219,103.3928103328418,0.0229205088348354,-28.541696386364592,0.0305146679566671,38.71880981747632,0.0343785937604851,282.2596349754241,0.0460551175476572,-441.8811113537344,0.0590007983277304,72.49392901996225,0.1458648535850893,6.366807407815241e-08,8.476293571826045e-08,0.4602486395874569,0.5882797883583206,-1.9062215848638546e-23,-8.688975865617748e-14,5.174231959722779e-13,5.782808532475354e-14,4.570871408698563e-13,0.0007174881949885,0
GJ9222,103.3176292284914,0.0251302320746642,-74.72441128968458,0.0239039566408597,18.07902479942303,0.0246085619235263,-53.03077400153396,0.0540571617735401,180.1352671432957,0.0480418987610909,5.524939198015728,0.1553072064913572,6.980620017925927e-08,6.639987910701611e-08,0.5405700126116693,0.4804121686263299,-4.824172171838078e-25,9.719393743023003e-16,-1.2200848517464308e-15,-1.3694740238691709e-15,5.3665687556683815e-15,3.127754176596108e-06,16
GJ9241,116.76340270681364,0.0278696563322835,-13.940803658388925,0.0257610140355966,34.42470703397381,0.0390583146709215,119.85594784089952,0.0598838587536579,-498.9934362862925,0.0536691639326535,6.739485284616306,0.3594767161416679,7.741571154421457e-08,7.15583722659881e-08,0.5988381022987631,0.5366734248216428,-1.226901653424719e-23,-4.553957132331093e-16,3.1271534613616544e-14,9.526742511908392e-16,1.7179186730241186e-15,2.0860576388686747e-06,0
GJ9252,121.75385503651586,0.0233126176038186,-29.404467361464743,0.0299265133278886,38.86269594345047,0.0369504212018838,339.68196421004507,0.0487732422930998,-355.2041889842816,0.0563704652579321,-15.763080808777444,0.1452598134069003,6.475726892037264e-08,8.312919992813313e-08,0.4876847087578971,0.5635847970406955,6.659479187952655e-23,-6.93754950035449e-14,1.5086323256046177e-13,5.81331837776158e-14,-4.731135824267145e-14,7.552608631435532e-05,0
GJ9254,122.25135420101545,0.4947177144796291,-61.30369326032817,0.5446801854415254,55.33983662709053,0.5398624206393188,-757.1861109195875,1.1158754325405222,2279.9377133748203,1.208460453825761,25.24343601343556,0.6295964150700395,1.3742148573629889e-06,1.512996119738292e-06,11.125423761367976,12.021306146290074,-1.5399892671590697e-19,1.3194889654152986e-09,1.4701489549506286e-09,-3.0651427409400446e-10,1.1816832410257591e-09,-0.904267081702426,36
GJ9263,126.45700667320855,0.0221755342023165,-29.931852025123856,0.0267768220781925,25.462823728402103,0.0357178344444106,139.11778689310276,0.0516310981320652,-292.5792619082135,0.0545955375530161,17.337344917151,0.1422414318004652,6.159870190362332e-08,7.438005758291345e-08,0.516300021182909,0.5458155732368155,1.130846264718076e-22,-4.1261363781651726e-14,2.0018751645765893e-13,3.63811493217743e-14,-8.028052879820727e-14,3.7770815717609615e-05,0
GJ9268,127.98302148096452,0.021988263507879,-50.18812547164997,0.029657814362593,24.59234336655433,0.0273970690913677,-201.6092450999097,0.0452558360782712,221.7015829871457,0.0540489329785568,-19.07308298245509,0.2996143648718169,6.10785096677291e-08,8.23828175199599e-08,0.4525511596767946,0.5404794469871562,4.9139622156520864e-24,7.512593379857629e-15,-9.281844118043624e-15,-5.643063070243457e-15,9.563021153631432e-15,8.223801380884294e-06,1
GJ9269,128.43882223030025,0.0311840583495578,-23.354837345091656,0.0349642952054929,30.82204353916761,0.041572025800006,-345.0283665380811,0.0578390440387835,164.67376851425382,0.0634346649672512,19.658869477071253,0.1301699914983695,8.662237243252143e-08,9.712302879794524e-08,0.5779153784609438,0.6341812078118256,1.2583268439006149e-21,8.4681311300193e-13,-4.676556209644518e-13,-8.940419789400807e-13,6.203583046465292e-13,0.0003325609317767,0
GJ9273,129.45826809035054,0.034808768641456,-6.806694021488708,0.0293061784684319,41.08167001338072,0.043640636963764,-296.86475871563806,0.0709312646051786,43.7987902834392,0.0502213650810558,35.53814452290586,0.1425015716479385,9.669101451527215e-08,8.140605016324779e-08,0.7092844731172092,0.5022131264632023,3.2247905561479754e-22,1.46722625471843e-13,-1.6524641967240288e-14,-5.984636080434043e-14,7.385877850097837e-15,4.212428955222064e-06,0
GJ9283,134.84928717632675,0.1589756453472021,-59.082497385370864,0.1754461610162107,38.180819314848605,0.1737022008726521,-175.3202400475329,0.3307556619010642,282.8581766797883,0.3302230699638429,13.274715764867944,0.6287263261207341,4.415990125431724e-07,4.873504353618621e-07,3.3073756640043044,3.30189161697176,-6.8725707701703895e-22,1.2701628617386121e-12,-1.121142855560332e-12,-6.108222841903619e-13,2.4265576783993888e-12,0.0014869488372621,4
GJ9296,140.18307108436778,0.0348380771775491,-5.754473042864976,0.0392342873561403,41.36486919242667,0.0425079414479844,-367.37934475151206,0.064192509357452,-116.9596517219402,0.0735538258955031,37.01339240734133,0.2347515651549255,9.677243417181895e-08,1.08984130957845e-07,0.6418773638839557,0.7355357835103199,1.8447831980600573e-22,1.2770519578957265e-13,2.859789229166755e-14,-5.0905329552394e-14,-8.805839600845233e-15,-1.4127168696760703e-05,0
GJ9299,142.3939771324134,0.0471636983576897,-5.372594889169059,0.0367910542884628,41.35905463082411,0.0589651400089963,-479.8785914093487,0.0787993231427767,25.59186274993599,0.0674620442055851,27.50250383707484,0.2432550095986181,1.3101027179139978e-07,1.0219737292280785e-07,0.7879263945193928,0.6746199570481879,7.023296587258705e-23,1.7358003993583009e-13,-1.320986549316958e-14,-4.0625669643415726e-14,3.4383046771879347e-15,8.082797538879344e-06,1
GJ9320,153.35113390284062,0.0195279081287656,-33.03144088949321,0.0261513293460544,44.55860653125542,0.0308463314784765,-370.8755452019496,0.0465001102695276,64.94439411282767,0.0556113207437209,43.94206231877993,0.144291064408577,5.4244187167344523e-08,7.264257840232497e-08,0.4647463221665144,0.5560829351502424,1.53594530596752e-22,2.0450277802920414e-13,-6.035772567550874e-14,-2.0567813150927858e-13,1.1353776128147017e-13,7.803876499372367e-05,0
GJ9322,153.53571986224483,0.0649257598502071,3.149570450961449,0.0669869485890948,28.80128105099197,0.0986378696524727,230.1993772024857,0.126937591352939,-401.4049101395476,0.1377821540259479,-21.843719814348297,0.2537895936405053,1.8034923710015813e-07,1.860748363692956e-07,1.2684595188999357,1.372731605326477,1.540159487907264e-20,-5.803849131071702e-12,1.6004058868499974e-11,2.5746598483229872e-12,-7.084674243116716e-12,0.0056544949220003,16
GJ9324,154.9329768646951,0.2944576069879838,19.469991364536707,0.2585434018700899,47.95927565281194,0.3336241489899955,-227.797603055004,0.5016571316593502,-212.2808481965629,0.4490807858464393,6.399216299152755,0.2315225870133154,8.179371360175006e-07,7.181760364541328e-07,5.016304416379987,4.490691865829013,2.4236046853225835e-19,1.5908208199451123e-11,8.691917461881517e-12,-1.4518513638806542e-11,-9.215537514817478e-12,-0.0015509056883083,0
GJ9328,156.06350156547614,0.0805581958420174,-10.406942072327949,0.0904683347806148,34.36131344737528,0.0622866759074869,281.41673397357323,0.1303100776876351,-249.0485091611681,0.144802906215625,-3.7311550326950567,0.2839011483851927,2.237727546489351e-07,2.513009269386354e-07,1.3030282930263724,1.4479146558908358,2.2843732978293266e-21,-7.603993041764185e-13,1.1120543556888702e-12,4.0485995379458774e-13,-5.282613460605637e-13,0.0002450166642136,1
GJ9332,157.83786541559246,0.130814767687323,-53.714580814530095,0.1457246585878343,45.61243835677894,0.1681841062085484,-420.2169818304974,0.2822283423143787,209.42244475159205,0.279117866765585,21.371701843977487,0.2028604739942869,3.633743116058053e-07,4.0479060734291805e-07,2.8143567733794788,2.789543520723508,-4.566287196536719e-21,3.2500070560186976e-11,-1.2268795061880303e-11,-4.2208652480575885e-13,9.631953812016419e-12,0.018815164155543,0
GJ9338,163.37342197230862,0.0809703721749386,-20.13975666912669,0.098297642765221,33.07210232552405,0.1400092549181108,81.38765575827014,0.2328671629359636,-238.18240029757845,0.2028779427916318,-4.084133640733398,0.1805698675350379,2.249176683024076e-07,2.730489981543263e-07,2.328596651741442,2.027707704843851,3.1712489785529177e-21,9.591842787607637e-13,5.453710514474792e-12,-6.676681637375599e-13,-1.8578738756553802e-13,0.0003890271794721,0
GJ9356,169.30448501409614,0.0460490227307636,-1.9819158210145769,0.0424354258734906,30.09764201168509,0.0701967931875756,-568.3618291438759,0.0885586242928135,-14.295343094945736,0.0677729400940814,4.687131902746241,0.374112913811042,1.2791394697788316e-07,1.1787618224178995e-07,0.8852801060497791,0.6777293024766597,4.650941337330005e-22,4.806260734646288e-13,-7.239291980005482e-15,-1.8373660705139326e-13,2.618514377315197e-15,5.711912450930875e-06,0
GJ9367,173.59066104743468,0.087031520662302,3.059721706202555,0.0630052338012378,36.95272342963912,0.0817348521457997,-183.52631152373493,0.2226523322142736,-102.90489617665256,0.1202083057557942,4.846986831930142,0.2583618608395092,2.417542209392845e-07,1.7501453815094506e-07,2.2263176077685487,1.202075921018936,3.0928554411508896e-22,6.816284858445969e-13,5.1158440770530274e-14,-1.2253853342588029e-13,-7.967466340057497e-15,-0.0001194090867289,0
GJ9384,180.277371890531,0.0369382808011854,-1.730699834189849,0.0216123079637525,19.778901672580584,0.0461276776621255,-458.9870331587487,0.0893462933875261,197.8761787989297,0.0411333277000665,42.3388675069325,0.3048393023975237,1.0260633521462297e-07,6.003418877541651e-08,0.8932704472470494,0.4113298383736306,1.03346310744499e-23,1.4927833046239904e-13,-1.3546541324333321e-14,-2.1701685638545584e-14,1.9690357292259568e-15,3.119006081462019e-05,1
GJ9396,183.1175609257943,0.0488623151449726,-3.082673132255461,0.0349836197739363,28.984973940500907,0.0617863366857947,-596.2692397635404,0.1274713000409986,416.2374124508469,0.0715564988487862,14.596504981656173,0.1405538518129071,1.3572848144384334e-07,9.717671027917437e-08,1.235451233007445,0.7125430643807673,1.0073195646484246e-20,4.753182564170584e-11,-9.871908310397591e-12,-1.0543711897575964e-11,2.190131536443915e-12,0.0206172850514721,16
GJ9411,188.01570655698896,0.3708980845374053,-16.19625623406764,0.2908275296155665,55.67524971445426,0.5146433577486302,-426.01323007843337,1.4718225225861932,-60.601148472276016,1.0466524879860026,0.6913620497711825,0.7221597565200499,1.030272367840215e-06,8.078542401033804e-07,14.688656956586396,10.466407343638824,4.0706100547503873e-20,3.3231187600030966e-10,-7.750468787949838e-13,-6.015373977655788e-11,3.030026190680624e-12,-0.0198781579879942,20
GJ9423,193.74250440128063,0.0694953418735208,-44.152923642476,0.0630664911500369,25.98851851167378,0.094210573657556,-236.5156516036552,0.1448438529179927,-233.07046653480063,0.1387428077097588,36.92544930995464,0.159032315727873,1.93042611799209e-07,1.7518466963777206e-07,1.4422398685582567,1.3812795066218848,-4.1319943444609576e-21,5.589343690203042e-12,5.448059912335465e-12,1.3244238475129312e-11,1.2908805910631985e-11,-0.0174648607793485,33
GJ9429,197.21296553383365,0.0448058473973936,5.204311316958147,0.0367554766407242,37.91412444080655,0.0516876945540814,84.97548761617983,0.0819405410972248,-683.0853734081982,0.070842625485179,25.019435710515022,0.154616980128038,1.2446066102423158e-07,1.0209854185742152e-07,0.8194035202412061,0.7082339842434349,2.1520528869955323e-21,3.9641982176824464e-14,1.0031418960215817e-12,-2.2112090912316478e-14,-2.772193681791313e-13,9.717648730128292e-06,20
GJ9467,212.1091683199595,0.0360199364488167,-74.84951396048662,0.0354406621585437,34.105575629795084,0.0448968380084798,-243.3045440032518,0.0701575984979424,179.4539760740254,0.0747888578686596,-21.110821520654337,0.1554978991878301,1.0005537804823393e-07,9.844626922770775e-08,0.7011325234678885,0.7474972272832661,-7.709735228352741e-23,2.366592714305315e-13,-1.4713713944042065e-13,-6.038490291582852e-13,9.368668223940876e-13,0.0005605443898528,16
GJ9472,213.3804535115832,0.0409232027606856,-6.958393854446446,0.0473788634899368,54.6848729384355,0.0617364143552866,110.25936587485516,0.0922177371837529,136.80744188256813,0.1016553061819215,-2.2939971939824115,0.1174159479706881,1.1367556259233877e-07,1.3160795399535954e-07,0.9221771485905316,1.016548662528078,7.175784217968927e-23,6.650321532702921e-15,-3.3307343645003925e-14,-3.7437802166434476e-15,1.5722544993755163e-14,1.3467091182583376e-06,1
GJ9473,214.00350308479184,0.3886598563727843,-6.00233336412174,0.3418712399948002,45.48879912891209,0.4256396960543347,-17.967555606831784,0.8344357256861228,-321.7828262544141,0.6678742482271158,12.507167857412323,0.2739965424361914,1.0796079502619147e-06,9.496422058422818e-07,8.340942851348615,6.651936682069938,1.0755834864482173e-18,5.470155174211705e-10,1.1933725329276555e-09,-1.0673789620253575e-10,-2.5181623163013933e-10,-0.1354129242136692,36
GJ9479,215.3434325848744,0.0819674698353982,-40.39424434567217,0.0611112824760706,35.4337324075029,0.0761788675642263,-561.5166569630716,0.1332081406043508,-68.65656688865973,0.1385454888987527,4.4816656092997,0.4459748128807359,2.276873129024517e-07,1.697535411459775e-07,1.320502376687356,1.3853371492749875,9.432752545317179e-21,3.084635460959e-11,2.034061157123381e-12,-7.642560339994853e-12,1.7246472334397462e-13,-0.0024867385361254,16
GJ9481,217.04998117511727,0.1470033215105949,-2.227972445371325,0.150740523643465,26.880843194732183,0.1818559374882447,-138.8266087371773,0.3308108414540708,-3.633859734326769,0.3049752815464977,-9.294128216776889,0.3350811965107596,4.083403735160413e-07,4.187225177942236e-07,3.186601799906536,3.0476551833627106,1.3151113653413753e-18,1.1850980178055e-09,-1.5048978082478437e-10,-8.751174038655759e-10,1.1051541540935564e-10,0.0995079733895152,33
GJ9482,217.32707619594123,0.0289861586172792,-46.46468397869573,0.0284586135150643,41.53868285166215,0.0424344342809497,-44.476905063777735,0.0909132377692077,-202.32462598577104,0.0819538386069608,-0.0320658903927046,0.7296919822007647,8.051710677024351e-08,7.905170397848766e-08,0.9091241007808192,0.8195283071695302,1.7439595365068285e-23,2.7887577921602573e-14,2.4675645439529574e-14,-7.799367989496062e-15,-3.4965139542766404e-15,-1.435449627007219e-05,4
GJ9498,222.6712197533393,0.1901638430715354,-15.997501824191952,0.1522767349124105,42.792718132296535,0.1965231513885294,-76.20292113701032,0.4345075968691434,-63.081689824924666,0.3288700467003846,-21.5486234864488,0.3200296567298442,5.282328703479692e-07,4.229909290719316e-07,4.34415124949781,3.288067606871952,5.168660576423917e-21,-1.5116701835713815e-11,-1.085435774003464e-11,2.779554571570969e-12,2.0123739884808614e-12,-0.0057766614333874,32
GJ9527,236.0073944797255,0.0519698059126377,2.514577629688124,0.0396214367953699,67.70570806233944,0.0659422076411064,-41.11964910169194,0.1181570915499722,-136.37791825380174,0.1036974612942606,19.117526856323675,0.1520764737998474,1.44360429256836e-07,1.1005953437461845e-07,1.181102148473355,1.0369274550301746,4.4509916663558286e-21,5.5479543162728815e-12,1.6946502595881665e-12,-8.497381969302118e-13,-1.4660418509960938e-13,-0.0003086419697336,16
GJ9547,242.95443772395691,0.0389481548098328,-52.91693587684778,0.0166293184052909,22.26544348601305,0.0505389221161451,-238.67634639563988,0.129077851754798,-358.3835352287284,0.0675836868006539,-53.55254333223695,0.2538181318241274,1.081893185594563e-07,4.6192551101014894e-08,1.29062821356519,0.6758024269355172,2.4175448821717783e-24,1.0009234453404253e-13,3.5156428905689064e-14,3.941778623672555e-15,1.575884412450176e-15,-0.0001341785221179,1
GJ9563,248.36003794023145,0.5237124604214681,-78.8974847610937,0.3661966534871782,21.76743638441973,0.5541658191565707,-126.3634332024246,0.6875883077759908,-78.6496080972155,0.6666356620879059,4.636340144308878,1.3676103858395812,1.4547567420769998e-06,1.0171870095402382e-06,6.612917758661305,6.415082229137734,-2.198765104810847e-18,5.507944970409382e-10,5.362701007649167e-10,1.3667457091100752e-08,1.3160055193658393e-08,-3.413764290899412,32
GJ9565,248.23979902153283,0.0401459512448532,-12.5926879054737,0.0198626834216696,31.533273527509387,0.0435941789200253,-311.97655902140235,0.0942672651811617,-223.7307059280886,0.054397672428693,-77.55684556600434,0.30562804109953,1.1151653075555637e-07,5.5174120610903846e-08,0.942626276462969,0.5439740514236676,4.2470705492078926e-24,8.876766685482689e-14,1.6254727618320633e-14,-4.6531289202493646e-15,-7.82968778840332e-16,-1.5884395081739014e-05,1
GJ9583,256.3200042808261,0.0549503534565017,0.7011217785737287,0.0405808445035063,48.399350253359536,0.0640531874747118,-17.572736136875214,0.1252117316583945,-334.2350502510059,0.0821921783824901,-16.837266827705662,0.1637537372234277,1.5263986379136512e-07,1.1272456645870303e-07,1.2520737197842593,0.8217848633776671,4.780484801143008e-22,4.708396068721314e-13,5.069587010887264e-13,-1.359571615753856e-13,-2.506947486639241e-13,-0.0001321987994713,1
GJ9592,262.5948298838701,0.0303122601034299,5.547444737916669,0.0292875484356308,98.84905124357054,0.0402880317369905,29.847374662999123,0.0755917416482696,-249.20459684729963,0.0694129930266345,-13.070318648938787,0.2201678025078239,8.4200715784654e-08,8.1354298309381e-08,0.7559136282368539,0.6941237597017441,1.8704457932695314e-22,6.147031866100818e-14,5.075678511666915e-14,-1.7165663224090543e-14,-2.7932200682607215e-15,-3.901295115086951e-06,16
GJ95,34.74272735280135,0.0355718027812902,-25.943772883246456,0.0456896023662232,77.9153053642137,0.0601521029358701,-217.5592286180244,0.0939764819300194,444.5079635757818,0.0889382726521206,7.2592731383758204,0.2190269783000643,9.881053232745782e-08,1.269155489056149e-07,0.9397453639146126,0.8893651373279249,1.4933854098821618e-21,-3.8379115830531843e-13,3.461162433997435e-13,9.446337127441357e-14,-1.6447266999885272e-13,3.201525451629908e-05,0
GJ9630,279.3043152524532,0.0466979739962334,-25.67248127144707,0.0464254302904725,33.10727601489232,0.0484267891813605,170.92402511669206,0.0895928274209799,-281.5666187907052,0.0835866555438331,-23.523351687150083,0.1457033780644554,1.2971658115992388e-07,1.2895952842233128e-07,0.8958829295977767,0.8355749843645522,-2.954320870126392e-22,-3.972592579125851e-13,1.1454785878766728e-12,-4.7801960582732853e-14,1.1364428365680081e-13,0.0001905131488727,0
GJ9646,287.71743243936004,0.1442862151997214,-47.16135690450863,0.1759138805424105,48.130995681862935,0.2524345065258251,-1114.0471681131498,0.2981175314632259,-3114.523035044037,0.2482107593824295,-3.9388948744383647,6.951496252882736,4.0079488776667204e-07,4.886325578210609e-07,2.9807892821484323,2.478305765907401,-1.2663918274089404e-18,7.137529699051602e-12,-2.7165507278056377e-12,4.168378324262213e-12,-2.5507112860236327e-10,-0.0056900831501839,45
GJ9659,292.7190504156589,0.0541484648856325,-6.515031872416276,0.0408650300709194,29.95954300190679,0.0465225987173221,-163.70249947504044,0.1058589849171755,-150.80609080888735,0.0760443254194033,58.05824471689497,0.1584887773165466,1.504122980862125e-07,1.1351396838066818e-07,1.05814656660384,0.7603489983754456,-2.942980671643041e-21,3.729720141447885e-12,1.3968277608077174e-12,4.5367732107488957e-13,1.868551417414553e-13,-0.0003632697038519,20
GJ9663,294.39292468588,0.1785823732501133,-14.30242928312496,0.1405671865860182,31.64950730433316,0.2062286727830394,-104.46533311633809,0.3373449348703544,-145.8128142486249,0.2681281579193463,-15.046941426648685,0.1944952431746976,4.960610384372435e-07,3.904643835114551e-07,3.3591538200396656,2.675094452055715,-1.1210293067226637e-19,3.0165006687537594e-10,1.6860609114598114e-10,3.3416033253759344e-11,1.9779180408640716e-11,-0.0559822170470034,0
GJ9673,298.96080774309905,0.411880418986962,-26.299156644762128,0.3764212538858028,42.71593424647153,0.5537691878049322,80.89494816064337,0.8652171939114504,-30.387350917428705,0.7020283471908291,-16.224831315143,0.4337298854645293,1.144111910695713e-06,1.0456144630695114e-06,8.651912452848784,7.020258293522399,-1.0950202643130912e-19,5.6428652320812895e-12,4.902676006300802e-12,3.089782113987345e-11,5.606253741111501e-12,-0.0010739145935853,37
GJ9714,315.4141766862582,0.0411170558688555,-32.52500278460567,0.0294368557280088,48.7229433635158,0.0581757008803599,246.3558360221443,0.076360093851755,-121.89790891674092,0.0623682555901704,-15.056756919001142,0.3064020393687707,1.1421404231094541e-07,8.176904355473963e-08,0.7635996393223651,0.6236815229365688,-7.331909068183255e-23,-1.7366035961390708e-14,1.5294351758524482e-14,-3.4815708897002803e-15,3.449430117806103e-15,1.5287709936981646e-06,0
